ID,Time,Mean,Sd,Time_min,Time_hrs,Treatment
CFA_pEmr_GFP_160uM Caffeic acid,37800.9,133.2537282,10.54477078,630,10.5,160
CFA_pEmr_GFP_320uM Caffeic acid,37800.9,140.1914032,20.86651166,630,10.5,320
CFA_pEmr_GFP_640uM Caffeic acid,37800.9,155.7878881,19.85997349,630,10.5,640
CFA_pEmr_GFP_0uM Caffeic acid,38700.9,112.0428718,6.210938009,645,10.75,0
CFA_pEmr_GFP_20uM Caffeic acid,38700.9,151.4381268,24.42938208,645,10.75,20
CFA_pEmr_GFP_40uM Caffeic acid,38700.9,149.5640673,18.19306172,645,10.75,40
CFA_pEmr_GFP_80uM Caffeic acid,38700.9,154.173114,23.40437828,645,10.75,80
CFA_pEmr_GFP_160uM Caffeic acid,38700.9,149.8402533,7.713356095,645,10.75,160
CFA_pEmr_GFP_320uM Caffeic acid,38700.9,148.3778409,21.21745299,645,10.75,320
CFA_pEmr_GFP_640uM Caffeic acid,38700.9,153.2084872,10.60321952,645,10.75,640
CFA_pEmr_GFP_0uM Caffeic acid,39601,104.4520005,1.549376177,660,11,0
CFA_pEmr_GFP_20uM Caffeic acid,39601,145.3090871,10.25900966,660,11,20
CFA_pEmr_GFP_40uM Caffeic acid,39601,154.2900607,21.78051303,660,11,40
CFA_pEmr_GFP_80uM Caffeic acid,39601,155.6903226,13.88438535,660,11,80
CFA_pEmr_GFP_160uM Caffeic acid,39601,157.2792435,8.247392449,660,11,160
CFA_pEmr_GFP_320uM Caffeic acid,39601,138.3499766,35.30184745,660,11,320
CFA_pEmr_GFP_640uM Caffeic acid,39601,149.4430887,11.32994696,660,11,640
CFA_pEmr_GFP_0uM Caffeic acid,40501,95.76943437,1.447466924,675,11.25,0
CFA_pEmr_GFP_20uM Caffeic acid,40501,141.4977745,19.52181851,675,11.25,20
CFA_pEmr_GFP_40uM Caffeic acid,40501,136.6139907,18.46878718,675,11.25,40
CFA_pEmr_GFP_80uM Caffeic acid,40501,134.7654517,14.10572609,675,11.25,80
CFA_pEmr_GFP_160uM Caffeic acid,40501,144.9217944,17.10681864,675,11.25,160
CFA_pEmr_GFP_320uM Caffeic acid,40501,142.0184503,27.13642883,675,11.25,320
CFA_pEmr_GFP_640uM Caffeic acid,40501,150.7256553,27.14386056,675,11.25,640
CFA_pEmr_GFP_0uM Caffeic acid,41401,119.370822,7.036348158,690,11.5,0
CFA_pEmr_GFP_20uM Caffeic acid,41401,163.4258817,20.02226252,690,11.5,20
CFA_pEmr_GFP_40uM Caffeic acid,41401,159.9032428,19.50411841,690,11.5,40
CFA_pEmr_GFP_80uM Caffeic acid,41401,166.3459726,16.78264278,690,11.5,80
CFA_pEmr_GFP_160uM Caffeic acid,41401,171.4916704,18.90290078,690,11.5,160
CFA_pEmr_GFP_320uM Caffeic acid,41401,160.5056412,32.8156733,690,11.5,320
CFA_pEmr_GFP_640uM Caffeic acid,41401,171.4825885,14.8235645,690,11.5,640
CFA_pEmr_GFP_0uM Caffeic acid,42301,126.9636081,13.1500362,705,11.75,0
CFA_pEmr_GFP_20uM Caffeic acid,42301,141.7201268,9.798274709,705,11.75,20
CFA_pEmr_GFP_40uM Caffeic acid,42301,156.3146664,22.43736314,705,11.75,40
CFA_pEmr_GFP_80uM Caffeic acid,42301,150.312645,16.76145075,705,11.75,80
CFA_pEmr_GFP_160uM Caffeic acid,42301,159.0122162,14.90657935,705,11.75,160
CFA_pEmr_GFP_320uM Caffeic acid,42301,153.3482786,21.01549975,705,11.75,320
CFA_pEmr_GFP_640uM Caffeic acid,42301,151.6880114,23.3295219,705,11.75,640
CFA_pEmr_GFP_0uM Caffeic acid,43201,132.02798,20.86221835,720,12,0
CFA_pEmr_GFP_20uM Caffeic acid,43201,157.6357462,20.96865167,720,12,20
CFA_pEmr_GFP_40uM Caffeic acid,43201,169.5503163,2.705876814,720,12,40
CFA_pEmr_GFP_80uM Caffeic acid,43201,168.1373456,22.47375418,720,12,80
CFA_pEmr_GFP_160uM Caffeic acid,43201,162.2238952,24.67634797,720,12,160
CFA_pEmr_GFP_320uM Caffeic acid,43201,177.0958407,26.7688549,720,12,320
CFA_pEmr_GFP_640uM Caffeic acid,43201,165.1607554,22.79022129,720,12,640
CFA_pEmr_GFP_0uM Caffeic acid,44101.1,132.7623731,20.49824832,735,12.25,0
CFA_pEmr_GFP_20uM Caffeic acid,44101.1,155.2463056,22.54016324,735,12.25,20
CFA_pEmr_GFP_40uM Caffeic acid,44101.1,161.2729432,10.5455855,735,12.25,40
CFA_pEmr_GFP_80uM Caffeic acid,44101.1,153.5679124,40.86385778,735,12.25,80
CFA_pEmr_GFP_160uM Caffeic acid,44101.1,160.7328712,16.29683226,735,12.25,160
CFA_pEmr_GFP_320uM Caffeic acid,44101.1,161.841745,21.28220439,735,12.25,320
CFA_pEmr_GFP_640uM Caffeic acid,44101.1,170.0562724,25.51580033,735,12.25,640
CFA_pEmr_GFP_0uM Caffeic acid,45001.1,130.5451089,8.183550496,750,12.5,0
CFA_pEmr_GFP_20uM Caffeic acid,45001.1,155.6666366,23.62813706,750,12.5,20
CFA_pEmr_GFP_40uM Caffeic acid,45001.1,163.5196654,11.34360016,750,12.5,40
CFA_pEmr_GFP_80uM Caffeic acid,45001.1,165.2553875,18.57277103,750,12.5,80
CFA_pEmr_GFP_160uM Caffeic acid,45001.1,172.8414806,16.75317494,750,12.5,160
CFA_pEmr_GFP_320uM Caffeic acid,45001.1,163.2555055,42.08662134,750,12.5,320
CFA_pEmr_GFP_640uM Caffeic acid,45001.1,170.8935481,21.85661969,750,12.5,640
CFA_pEmr_GFP_0uM Caffeic acid,45901.1,138.4699144,17.7295849,765,12.75,0
CFA_pEmr_GFP_20uM Caffeic acid,45901.1,175.825592,8.715487145,765,12.75,20
CFA_pEmr_GFP_40uM Caffeic acid,45901.1,171.6930424,16.11503971,765,12.75,40
CFA_pEmr_GFP_80uM Caffeic acid,45901.1,175.9342451,13.82427233,765,12.75,80
CFA_pEmr_GFP_160uM Caffeic acid,45901.1,169.3753033,21.18005884,765,12.75,160
CFA_pEmr_GFP_320uM Caffeic acid,45901.1,186.0351665,25.80794259,765,12.75,320
CFA_pEmr_GFP_640uM Caffeic acid,45901.1,166.7620223,22.34162269,765,12.75,640
CFA_pEmr_GFP_0uM Caffeic acid,46801.1,134.5302054,19.27920442,780,13,0
CFA_pEmr_GFP_20uM Caffeic acid,46801.1,162.5539192,13.44286559,780,13,20
CFA_pEmr_GFP_40uM Caffeic acid,46801.1,159.8706565,25.02092263,780,13,40
CFA_pEmr_GFP_80uM Caffeic acid,46801.1,172.2913776,11.78275316,780,13,80
CFA_pEmr_GFP_160uM Caffeic acid,46801.1,158.1050548,26.36240835,780,13,160
CFA_pEmr_GFP_320uM Caffeic acid,46801.1,156.577897,35.52618039,780,13,320
CFA_pEmr_GFP_640uM Caffeic acid,46801.1,166.7957288,11.77844618,780,13,640
CFA_pEmr_GFP_0uM Caffeic acid,47701.1,132.9158801,18.92269684,795,13.25,0
CFA_pEmr_GFP_20uM Caffeic acid,47701.1,166.538406,24.96012767,795,13.25,20
CFA_pEmr_GFP_40uM Caffeic acid,47701.1,173.8229827,19.19210306,795,13.25,40
CFA_pEmr_GFP_80uM Caffeic acid,47701.1,171.6176692,15.75200913,795,13.25,80
CFA_pEmr_GFP_160uM Caffeic acid,47701.1,170.9329873,12.5083553,795,13.25,160
CFA_pEmr_GFP_320uM Caffeic acid,47701.1,165.512846,21.81322861,795,13.25,320
CFA_pEmr_GFP_640uM Caffeic acid,47701.1,169.3784897,12.74149649,795,13.25,640
CFA_pEmr_GFP_0uM Caffeic acid,48601.2,147.7232482,10.38537721,810,13.5,0
CFA_pEmr_GFP_20uM Caffeic acid,48601.2,167.0321765,21.28679427,810,13.5,20
CFA_pEmr_GFP_40uM Caffeic acid,48601.2,179.0319312,11.95798187,810,13.5,40
CFA_pEmr_GFP_80uM Caffeic acid,48601.2,182.1981845,3.620781059,810,13.5,80
CFA_pEmr_GFP_160uM Caffeic acid,48601.2,181.4840672,19.20980993,810,13.5,160
CFA_pEmr_GFP_320uM Caffeic acid,48601.2,171.2115478,35.13857166,810,13.5,320
CFA_pEmr_GFP_640uM Caffeic acid,48601.2,175.1032387,22.94438124,810,13.5,640
CFA_pEmr_GFP_0uM Caffeic acid,49501.2,141.0570419,15.62982696,825,13.75,0
CFA_pEmr_GFP_20uM Caffeic acid,49501.2,178.902138,18.50750222,825,13.75,20
CFA_pEmr_GFP_40uM Caffeic acid,49501.2,174.7239542,11.47785569,825,13.75,40
CFA_pEmr_GFP_80uM Caffeic acid,49501.2,169.9658002,13.44658773,825,13.75,80
CFA_pEmr_GFP_160uM Caffeic acid,49501.2,182.3891786,20.084603,825,13.75,160
CFA_pEmr_GFP_320uM Caffeic acid,49501.2,188.6879734,36.75578676,825,13.75,320
CFA_pEmr_GFP_640uM Caffeic acid,49501.2,184.767696,26.47216548,825,13.75,640
CFA_pEmr_GFP_0uM Caffeic acid,50401.2,147.2499127,16.77688603,840,14,0
CFA_pEmr_GFP_20uM Caffeic acid,50401.2,165.3859649,33.82300868,840,14,20
CFA_pEmr_GFP_40uM Caffeic acid,50401.2,175.713503,19.0844345,840,14,40
CFA_pEmr_GFP_80uM Caffeic acid,50401.2,181.1624501,21.26628083,840,14,80
CFA_pEmr_GFP_160uM Caffeic acid,50401.2,183.4055339,18.11421547,840,14,160
CFA_pEmr_GFP_320uM Caffeic acid,50401.2,176.641604,25.08668335,840,14,320
CFA_pEmr_GFP_640uM Caffeic acid,50401.2,181.8440252,29.30520459,840,14,640
CFA_pEmr_GFP_0uM Caffeic acid,51301.2,149.5575384,17.86451749,855,14.25,0
CFA_pEmr_GFP_20uM Caffeic acid,51301.2,176.3531565,25.83589689,855,14.25,20
CFA_pEmr_GFP_40uM Caffeic acid,51301.2,177.6314262,16.38620178,855,14.25,40
CFA_pEmr_GFP_80uM Caffeic acid,51301.2,177.3314804,24.26216336,855,14.25,80
CFA_pEmr_GFP_160uM Caffeic acid,51301.2,196.2003634,18.21556783,855,14.25,160
CFA_pEmr_GFP_320uM Caffeic acid,51301.2,184.2926083,34.78111079,855,14.25,320
CFA_pEmr_GFP_640uM Caffeic acid,51301.2,185.4519497,30.44859127,855,14.25,640
CFA_pEmr_GFP_0uM Caffeic acid,52201.2,138.8042408,20.8757725,870,14.5,0
CFA_pEmr_GFP_20uM Caffeic acid,52201.2,174.4880263,20.63649959,870,14.5,20
CFA_pEmr_GFP_40uM Caffeic acid,52201.2,172.9668353,21.14971329,870,14.5,40
CFA_pEmr_GFP_80uM Caffeic acid,52201.2,185.6268928,11.14751171,870,14.5,80
CFA_pEmr_GFP_160uM Caffeic acid,52201.2,192.1911341,29.66382264,870,14.5,160
CFA_pEmr_GFP_320uM Caffeic acid,52201.2,179.6639922,38.72502879,870,14.5,320
CFA_pEmr_GFP_640uM Caffeic acid,52201.2,183.5433067,14.24104232,870,14.5,640
CFA_pEmr_GFP_0uM Caffeic acid,53101.3,165.4417391,14.61424882,885,14.75,0
CFA_pEmr_GFP_20uM Caffeic acid,53101.3,174.4022257,12.30212355,885,14.75,20
CFA_pEmr_GFP_40uM Caffeic acid,53101.3,189.767609,30.16471125,885,14.75,40
CFA_pEmr_GFP_80uM Caffeic acid,53101.3,189.3014234,9.938127287,885,14.75,80
CFA_pEmr_GFP_160uM Caffeic acid,53101.3,199.4824786,14.54365891,885,14.75,160
CFA_pEmr_GFP_320uM Caffeic acid,53101.3,204.3796523,28.59125304,885,14.75,320
CFA_pEmr_GFP_640uM Caffeic acid,53101.3,202.7607679,24.10489212,885,14.75,640
CFA_pEmr_GFP_0uM Caffeic acid,54001.3,138.3195256,17.72862292,900,15,0
CFA_pEmr_GFP_20uM Caffeic acid,54001.3,184.3427976,26.40793187,900,15,20
CFA_pEmr_GFP_40uM Caffeic acid,54001.3,190.1009922,18.56727421,900,15,40
CFA_pEmr_GFP_80uM Caffeic acid,54001.3,190.0501,20.26524321,900,15,80
CFA_pEmr_GFP_160uM Caffeic acid,54001.3,196.8129429,24.59836683,900,15,160
CFA_pEmr_GFP_320uM Caffeic acid,54001.3,195.1100192,42.19706862,900,15,320
CFA_pEmr_GFP_640uM Caffeic acid,54001.3,191.0905648,18.07517929,900,15,640
CFA_pEmr_GFP_0uM Caffeic acid,54901.3,161.8101095,12.79739014,915,15.25,0
CFA_pEmr_GFP_20uM Caffeic acid,54901.3,188.2091727,22.36646772,915,15.25,20
CFA_pEmr_GFP_40uM Caffeic acid,54901.3,197.5592799,32.2707276,915,15.25,40
CFA_pEmr_GFP_80uM Caffeic acid,54901.3,196.5679266,9.511050394,915,15.25,80
CFA_pEmr_GFP_160uM Caffeic acid,54901.3,205.3902823,26.68197566,915,15.25,160
CFA_pEmr_GFP_320uM Caffeic acid,54901.3,195.1136508,35.23554822,915,15.25,320
CFA_pEmr_GFP_640uM Caffeic acid,54901.3,199.0470741,17.53010701,915,15.25,640
CFA_pEmr_GFP_0uM Caffeic acid,55801.3,167.3807488,14.00553648,930,15.5,0
CFA_pEmr_GFP_20uM Caffeic acid,55801.3,202.4294587,35.56184088,930,15.5,20
CFA_pEmr_GFP_40uM Caffeic acid,55801.3,187.7454243,22.05513976,930,15.5,40
CFA_pEmr_GFP_80uM Caffeic acid,55801.3,206.8026087,8.977017886,930,15.5,80
CFA_pEmr_GFP_160uM Caffeic acid,55801.3,209.0709479,20.34315181,930,15.5,160
CFA_pEmr_GFP_320uM Caffeic acid,55801.3,196.9991529,31.97281313,930,15.5,320
CFA_pEmr_GFP_640uM Caffeic acid,55801.3,218.671498,32.02174515,930,15.5,640
CFA_pEmr_GFP_0uM Caffeic acid,56701.3,156.0333573,17.38830693,945,15.75,0
CFA_pEmr_GFP_20uM Caffeic acid,56701.3,198.6972539,18.4370303,945,15.75,20
CFA_pEmr_GFP_40uM Caffeic acid,56701.3,185.6369468,27.76287509,945,15.75,40
CFA_pEmr_GFP_80uM Caffeic acid,56701.3,195.9037686,16.31626981,945,15.75,80
CFA_pEmr_GFP_160uM Caffeic acid,56701.3,215.9200917,23.43647868,945,15.75,160
CFA_pEmr_GFP_320uM Caffeic acid,56701.3,208.9586805,36.78447085,945,15.75,320
CFA_pEmr_GFP_640uM Caffeic acid,56701.3,214.311552,33.25520361,945,15.75,640
CFA_pEmr_GFP_0uM Caffeic acid,57601.4,166.4992857,12.73024201,960,16,0
CFA_pEmr_GFP_20uM Caffeic acid,57601.4,193.7966707,18.94094165,960,16,20
CFA_pEmr_GFP_40uM Caffeic acid,57601.4,211.804013,23.69779701,960,16,40
CFA_pEmr_GFP_80uM Caffeic acid,57601.4,204.7179529,15.97331646,960,16,80
CFA_pEmr_GFP_160uM Caffeic acid,57601.4,210.2975833,13.62637338,960,16,160
CFA_pEmr_GFP_320uM Caffeic acid,57601.4,225.3833229,34.67450108,960,16,320
CFA_pEmr_GFP_640uM Caffeic acid,57601.4,219.7791469,22.89888977,960,16,640
CFA_pEmr_GFP_0uM Caffeic acid,58501.4,182.2189536,21.91968101,975,16.25,0
CFA_pEmr_GFP_20uM Caffeic acid,58501.4,207.6623546,21.74015524,975,16.25,20
CFA_pEmr_GFP_40uM Caffeic acid,58501.4,225.1241831,17.03506763,975,16.25,40
CFA_pEmr_GFP_80uM Caffeic acid,58501.4,221.3274212,22.9970228,975,16.25,80
CFA_pEmr_GFP_160uM Caffeic acid,58501.4,218.648636,19.70524208,975,16.25,160
CFA_pEmr_GFP_320uM Caffeic acid,58501.4,234.3644414,37.85491828,975,16.25,320
CFA_pEmr_GFP_640uM Caffeic acid,58501.4,222.4470668,14.4921481,975,16.25,640
CFA_pEmr_GFP_0uM Caffeic acid,59401.4,182.0395822,18.2768006,990,16.5,0
CFA_pEmr_GFP_20uM Caffeic acid,59401.4,198.474886,19.66634931,990,16.5,20
CFA_pEmr_GFP_40uM Caffeic acid,59401.4,212.8576229,24.50459938,990,16.5,40
CFA_pEmr_GFP_80uM Caffeic acid,59401.4,204.3613137,20.07703975,990,16.5,80
CFA_pEmr_GFP_160uM Caffeic acid,59401.4,217.1235053,29.38457535,990,16.5,160
CFA_pEmr_GFP_320uM Caffeic acid,59401.4,212.3681475,31.57739,990,16.5,320
CFA_pEmr_GFP_640uM Caffeic acid,59401.4,222.361038,25.28278414,990,16.5,640
CFA_pEmr_GFP_0uM Caffeic acid,60301.4,197.1565923,18.85283377,1005,16.75,0
CFA_pEmr_GFP_20uM Caffeic acid,60301.4,216.4797739,19.38597199,1005,16.75,20
CFA_pEmr_GFP_40uM Caffeic acid,60301.4,215.8368431,29.53365866,1005,16.75,40
CFA_pEmr_GFP_80uM Caffeic acid,60301.4,231.1192496,18.38960912,1005,16.75,80
CFA_pEmr_GFP_160uM Caffeic acid,60301.4,231.7084214,24.98580462,1005,16.75,160
CFA_pEmr_GFP_320uM Caffeic acid,60301.4,224.7268744,39.75111137,1005,16.75,320
CFA_pEmr_GFP_640uM Caffeic acid,60301.4,230.2967809,31.70404772,1005,16.75,640
CFA_pEmr_GFP_0uM Caffeic acid,61201.5,174.9920424,23.30386849,1020,17,0
CFA_pEmr_GFP_20uM Caffeic acid,61201.5,210.2405269,22.54920415,1020,17,20
CFA_pEmr_GFP_40uM Caffeic acid,61201.5,216.5532696,23.85969339,1020,17,40
CFA_pEmr_GFP_80uM Caffeic acid,61201.5,223.3411766,19.92737056,1020,17,80
CFA_pEmr_GFP_160uM Caffeic acid,61201.5,225.8679445,31.15635747,1020,17,160
CFA_pEmr_GFP_320uM Caffeic acid,61201.5,219.7380984,33.67082923,1020,17,320
CFA_pEmr_GFP_640uM Caffeic acid,61201.5,225.9381196,20.55824944,1020,17,640
CFA_pEmr_GFP_0uM Caffeic acid,62101.5,186.5261539,20.4685782,1035,17.25,0
CFA_pEmr_GFP_20uM Caffeic acid,62101.5,212.9005379,17.9948127,1035,17.25,20
CFA_pEmr_GFP_40uM Caffeic acid,62101.5,228.8627497,12.73639581,1035,17.25,40
CFA_pEmr_GFP_80uM Caffeic acid,62101.5,228.306309,22.31550255,1035,17.25,80
CFA_pEmr_GFP_160uM Caffeic acid,62101.5,244.2575796,15.55351046,1035,17.25,160
CFA_pEmr_GFP_320uM Caffeic acid,62101.5,228.6056838,27.41399968,1035,17.25,320
CFA_pEmr_GFP_640uM Caffeic acid,62101.5,235.7397755,28.72830716,1035,17.25,640
CFA_pEmr_GFP_0uM Caffeic acid,63001.5,199.6494393,9.815953929,1050,17.5,0
CFA_pEmr_GFP_20uM Caffeic acid,63001.5,221.3436936,18.58677311,1050,17.5,20
CFA_pEmr_GFP_40uM Caffeic acid,63001.5,232.878918,14.91165507,1050,17.5,40
CFA_pEmr_GFP_80uM Caffeic acid,63001.5,230.6935571,15.43178744,1050,17.5,80
CFA_pEmr_GFP_160uM Caffeic acid,63001.5,243.6608726,14.97746729,1050,17.5,160
CFA_pEmr_GFP_320uM Caffeic acid,63001.5,231.3203763,34.12007756,1050,17.5,320
CFA_pEmr_GFP_640uM Caffeic acid,63001.5,248.6157945,30.54536736,1050,17.5,640
CFA_pEmr_GFP_0uM Caffeic acid,63901.5,195.0963284,10.99869434,1065,17.75,0
CFA_pEmr_GFP_20uM Caffeic acid,63901.5,224.0744155,23.08484497,1065,17.75,20
CFA_pEmr_GFP_40uM Caffeic acid,63901.5,226.9359665,16.2789611,1065,17.75,40
CFA_pEmr_GFP_80uM Caffeic acid,63901.5,222.9501051,27.68197713,1065,17.75,80
CFA_pEmr_GFP_160uM Caffeic acid,63901.5,251.6723535,18.88702466,1065,17.75,160
CFA_pEmr_GFP_320uM Caffeic acid,63901.5,233.6924694,24.40409145,1065,17.75,320
CFA_pEmr_GFP_640uM Caffeic acid,63901.5,238.5575504,20.94999036,1065,17.75,640
CFA_pEmr_GFP_0uM Caffeic acid,64801.6,196.1147394,20.35279907,1080,18,0
CFA_pEmr_GFP_20uM Caffeic acid,64801.6,227.8658279,25.78354401,1080,18,20
CFA_pEmr_GFP_40uM Caffeic acid,64801.6,228.3126159,14.74459499,1080,18,40
CFA_pEmr_GFP_80uM Caffeic acid,64801.6,227.3227784,24.00356518,1080,18,80
CFA_pEmr_GFP_160uM Caffeic acid,64801.6,248.0877417,20.94050551,1080,18,160
CFA_pEmr_GFP_320uM Caffeic acid,64801.6,243.3782582,34.70670168,1080,18,320
CFA_pEmr_GFP_640uM Caffeic acid,64801.6,240.6754782,24.9559886,1080,18,640
CFA_pEmr_GFP_0uM Caffeic acid,65701.6,210.0184603,22.95929015,1095,18.25,0
CFA_pEmr_GFP_20uM Caffeic acid,65701.6,237.3235033,19.33665417,1095,18.25,20
CFA_pEmr_GFP_40uM Caffeic acid,65701.6,246.1554874,23.287186,1095,18.25,40
CFA_pEmr_GFP_80uM Caffeic acid,65701.6,236.3733475,21.09145389,1095,18.25,80
CFA_pEmr_GFP_160uM Caffeic acid,65701.6,260.8205482,20.1679418,1095,18.25,160
CFA_pEmr_GFP_320uM Caffeic acid,65701.6,249.1128102,29.15295136,1095,18.25,320
CFA_pEmr_GFP_640uM Caffeic acid,65701.6,255.5077321,19.5683268,1095,18.25,640
CFA_pEmr_GFP_0uM Caffeic acid,66601.6,212.9406528,19.74937787,1110,18.5,0
